group,variable,value,text,info,entry,assoc_num,personID
x4,y10,20,周必大,"周必大: 周利見之從子;姪子, 科舉: 進士(籠統), 1120 social connections.",科舉: 進士(籠統),1120.0,7197.0
x4,y11,-10,傅彥輔,"傅彥輔: 傅燮之從兄弟;堂兄弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,17896.0
x4,y12,-20,馮碩,"馮碩: 馮由義之族父, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,20510.0
x4,y13,0,,,,,
x4,y14,0,,,,,
x4,y15,0,,,,,
x4,y16,0,,,,,
x4,y17,0,,,,,
x4,y18,0,,,,,
x4,y19,0,,,,,
x4,y20,0,,,,,
x4,y21,0,,,,,
x5,y1,0,,,,,
x5,y2,0,,,,,
x5,y3,0,,,,,
x5,y4,0,,,,,
x5,y5,0,,,,,
x5,y6,0,,,,,
x5,y7,0,,,,,
x5,y8,0,,,,,
x5,y9,40,韓元吉,"韓元吉: 韓球之姪孫;從孫, 科舉: 進士(籠統), 204 social connections.",科舉: 進士(籠統),204.0,669.0
x5,y10,20,馮詢,"馮詢: 韓忠彥之二女婿, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,16468.0
x5,y11,-10,傅傳師,"傅傳師: 傅傳正之弟, 科舉: 進士(籠統), 1 social connections.",科舉: 進士(籠統),1.0,13412.0
x5,y12,-20,周詵,"周詵: 周利見之父, nan, 2 social connections.",,2.0,3248.0
x5,y13,0,,,,,
x5,y14,0,,,,,
x5,y15,0,,,,,
x5,y16,0,,,,,
x5,y17,0,,,,,
x5,y18,0,,,,,
x5,y19,0,,,,,
x5,y20,0,,,,,
x5,y21,0,,,,,
x6,y1,0,,,,,
x6,y2,0,,,,,
x6,y3,0,,,,,
x6,y4,0,,,,,
x6,y5,0,,,,,
x6,y6,0,,,,,
x6,y7,0,,,,,
x6,y8,0,,,,,
x6,y9,40,韓B,"韓B: 韓琦之孫, nan, 0 social connections.",,0.0,26705.0
x6,y10,20,馮諶,"馮諶: 馮京之長子; 第一子, 恩蔭、蔭補(籠統), 0 social connections.",恩蔭、蔭補(籠統),0.0,3315.0
x6,y11,-10,逄汝霖,"逄汝霖: 逢汝舟之兄弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,619.0
x6,y12,-20,馮B,"馮B: 馮如晦之父, nan, 2 social connections.",,2.0,17190.0
x6,y13,-40,劉立之,"劉立之: 韓宗直之妻之祖父, 科舉: 進士(籠統), 3 social connections.",科舉: 進士(籠統),3.0,1207.0
x6,y14,0,,,,,
x6,y15,0,,,,,
x6,y16,0,,,,,
x6,y17,0,,,,,
x6,y18,0,,,,,
x6,y19,0,,,,,
x6,y20,0,,,,,
x6,y21,0,,,,,
x7,y1,0,,,,,
x7,y2,0,,,,,
x7,y3,0,,,,,
x7,y4,0,,,,,
x7,y5,0,,,,,
x7,y6,0,,,,,
x7,y7,0,,,,,
x7,y8,0,,,,,
x7,y9,40,韓浩,"韓浩: 韓國華之孫, nan, 0 social connections.",,0.0,17799.0
x7,y10,20,馮行己,"馮行己: 馮拯之子, nan, 3 social connections.",,3.0,17177.0
x7,y11,-10,周利建,"周利建: 周利見之弟, 科舉: 進士(籠統), 1 social connections.",科舉: 進士(籠統),1.0,12131.0
x7,y12,-20,朱氏,"朱氏: 馮京之母, 科舉: 進士(籠統), 1 social connections.",科舉: 進士(籠統),1.0,5031.0
x7,y13,-40,范雍,"范雍: 韓宗師之外祖父, 科舉: 進士(籠統), 14 social connections.",科舉: 進士(籠統),14.0,593.0
x7,y14,0,,,,,
x7,y15,0,,,,,
x7,y16,0,,,,,
x7,y17,0,,,,,
x7,y18,0,,,,,
x7,y19,0,,,,,
x7,y20,0,,,,,
x7,y21,0,,,,,
x8,y1,0,,,,,
x8,y2,0,,,,,
x8,y3,0,,,,,
x8,y4,0,,,,,
x8,y5,0,,,,,
x8,y6,0,,,,,
x8,y7,0,,,,,
x8,y8,0,,,,,
x8,y9,40,王敏文,"王敏文: 韓琦之孫女婿, nan, 0 social connections.",,0.0,1854.0
x8,y10,20,皇甫泌,"皇甫泌: 馮拯之三女婿, nan, 2 social connections.",,2.0,868.0
x8,y11,-10,朱氏,"朱氏: 馮京之兄弟之妻, nan, 1 social connections.",,1.0,48298.0
x8,y12,-20,王絲,"王絲: 馮京之第一任妻父, 科舉: 進士(籠統), 3 social connections.",科舉: 進士(籠統),3.0,1879.0
x8,y13,-40,傅珏,"傅珏: 傅堯俞之祖父, 科舉: 進士(籠統), 1 social connections.",科舉: 進士(籠統),1.0,3306.0
x8,y14,0,,,,,
x8,y15,0,,,,,
x8,y16,0,,,,,
x8,y17,0,,,,,
x8,y18,0,,,,,
x8,y19,0,,,,,
x8,y20,0,,,,,
x8,y21,0,,,,,
x9,y1,0,,,,,
x9,y2,0,,,,,
x9,y3,0,,,,,
x9,y4,0,,,,,
x9,y5,0,,,,,
x9,y6,0,,,,,
x9,y7,0,,,,,
x9,y8,60,韓昭,"韓昭: 韓縝之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,633.0
x9,y9,40,馮維禹,"馮維禹: 馮拯之孫, nan, 0 social connections.",,0.0,30566.0
x9,y10,20,方誼,"方誼: 方滋之三子, 科舉: 進士(籠統), 3 social connections.",科舉: 進士(籠統),3.0,17114.0
x9,y11,-10,費樞,"費樞: 費行之之族兄弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,13977.0
x9,y12,-20,馮俊,"馮俊: 馮拯之父, nan, 0 social connections.",,0.0,17176.0
x9,y13,-40,吳氏,"吳氏: 馮京之祖母, 恩蔭、蔭補(籠統), 0 social connections.",恩蔭、蔭補(籠統),0.0,48295.0
x9,y14,0,,,,,
x9,y15,0,,,,,
x9,y16,0,,,,,
x9,y17,0,,,,,
x9,y18,0,,,,,
x9,y19,0,,,,,
x9,y20,0,,,,,
x9,y21,0,,,,,
x10,y1,0,,,,,
x10,y2,0,,,,,
x10,y3,0,,,,,
x10,y4,0,,,,,
x10,y5,0,,,,,
x10,y6,0,,,,,
x10,y7,0,,,,,
x10,y8,60,韓侂胄,"韓侂胄: 韓琦之曾孫; 重孫, 科舉: 進士(籠統), 170 social connections.",科舉: 進士(籠統),170.0,3326.0
x10,y9,40,方叔恭,"方叔恭: 方滋之孫, nan, 0 social connections.",,0.0,35613.0
x10,y10,20,王明清,"王明清: 方滋之二女婿, 科舉: 進士(籠統), 4 social connections.",科舉: 進士(籠統),4.0,7085.0
x10,y11,-10,呂惠卿,"呂惠卿: 方澤之姻親, 科舉: 進士(籠統), 61 social connections.",科舉: 進士(籠統),61.0,1309.0
x10,y12,-20,李文淵,"李文淵: 方滋之岳父, nan, 3 social connections.",,3.0,7043.0
x10,y13,-40,費琦,"費琦: 費行之之族祖父;族父的父親,即祖父的堂兄弟, nan, 2 social connections.",,2.0,13975.0
x10,y14,-60,李氏,"李氏: 馮京之曾祖母, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,48293.0
x10,y15,0,,,,,
x10,y16,0,,,,,
x10,y17,0,,,,,
x10,y18,0,,,,,
x10,y19,0,,,,,
x10,y20,0,,,,,
x10,y21,0,,,,,
x11,y1,0,,,,,
x11,y2,0,,,,,
x11,y3,0,,,,,
x11,y4,0,,,,,
x11,y5,0,,,,,
x11,y6,0,,,,,
x11,y7,0,,,,,
x11,y8,60,馮祺,"馮祺: 馮璉之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,23977.0
x11,y9,40,常同,"常同: 方滋之孫女婿, nan, 11 social connections.",,11.0,7001.0
x11,y10,20,方導,"方導: 方滋之長子; 第一子, 恩蔭、蔭補(籠統), 7 social connections.",恩蔭、蔭補(籠統),7.0,3302.0
x11,y11,100,韓宗彥,"韓宗彥: 恩蔭、蔭補(籠統), 5",恩蔭、蔭補(籠統),5.0,664.0
x11,y12,-20,方偕,"方偕: 方沃之父, nan, 3 social connections.",,3.0,597.0
x11,y13,-40,陳靖,"陳靖: 方沃之妻之祖父, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,37.0
x11,y14,-60,馮碧,"馮碧: 馮京之曾祖, nan, 0 social connections.",,0.0,48292.0
x11,y15,0,,,,,
x11,y16,0,,,,,
x11,y17,0,,,,,
x11,y18,0,,,,,
x11,y19,0,,,,,
x11,y20,0,,,,,
x11,y21,0,,,,,
x12,y1,0,,,,,
x12,y2,0,,,,,
x12,y3,0,,,,,
x12,y4,0,,,,,
x12,y5,0,,,,,
x12,y6,0,,,,,
x12,y7,0,,,,,
x12,y8,60,韓懿冑,"韓懿冑: 韓琦之曾孫; 重孫, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,7229.0
x12,y9,40,馮維申,"馮維申: 馮拯之孫, nan, 0 social connections.",,0.0,17179.0
x12,y10,20,蘇璉,"蘇璉: 方滋之長女婿, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,17041.0
x12,y11,-10,李氏,"李氏: 方滋之妻子, nan, 0 social connections.",,0.0,37215.0
x12,y12,-20,方元修,"方元修: 方滋之父, nan, 2 social connections.",,2.0,17032.0
x12,y13,-40,馮禹謀,"馮禹謀: 馮京之祖父, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,48294.0
x12,y14,-60,富嚴,"富嚴: 富元衡之曾祖, nan, 0 social connections.",,0.0,3312.0
x12,y15,0,,,,,
x12,y16,0,,,,,
x12,y17,0,,,,,
x12,y18,0,,,,,
x12,y19,0,,,,,
x12,y20,0,,,,,
x12,y21,0,,,,,
x13,y1,0,,,,,
x13,y2,0,,,,,
x13,y3,0,,,,,
x13,y4,0,,,,,
x13,y5,0,,,,,
x13,y6,0,,,,,
x13,y7,0,,,,,
x13,y8,0,,,,,
x13,y9,40,傅察,"傅察: 傅堯俞之姪孫;從孫, 科舉: 進士(籠統), 6 social connections.",科舉: 進士(籠統),6.0,14444.0
x13,y10,20,方燮,"方燮: 方滋之次子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,37214.0
x13,y11,-10,馮襄,"馮襄: 馮京之長兄, 學校: 上舍及第, 1 social connections.",學校: 上舍及第,1.0,48297.0
x13,y12,-20,富弼,"富弼: 馮京之第三任妻父, nan, 110 social connections.",,110.0,628.0
x13,y13,-40,燕肅,"燕肅: 傅求之外祖父, 科舉: 進士(籠統), 4 social connections.",科舉: 進士(籠統),4.0,4082.0
x13,y14,0,,,,,
x13,y15,0,,,,,
x13,y16,0,,,,,
x13,y17,0,,,,,
x13,y18,0,,,,,
x13,y19,0,,,,,
x13,y20,0,,,,,
x13,y21,0,,,,,
x14,y1,0,,,,,
x14,y2,0,,,,,
x14,y3,0,,,,,
x14,y4,0,,,,,
x14,y5,0,,,,,
x14,y6,0,,,,,
x14,y7,0,,,,,
x14,y8,0,,,,,
x14,y9,40,邢居實,"邢居實: 韓琦之得許娶其孫女, 科舉: 進士(籠統), 16 social connections.",科舉: 進士(籠統),16.0,14761.0
x14,y10,20,劉立禮,"劉立禮: 馮拯之二女婿, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,1208.0
x14,y11,-10,富氏,"富氏: 馮京之妻子, nan, 0 social connections.",,0.0,48296.0
x14,y12,-20,馮式,"馮式: 馮京之父, nan, 1 social connections.",,1.0,4223.0
x14,y13,-40,韓億,"韓億: 韓宗彥之祖父, 科舉: 進士(籠統), 11 social connections.",科舉: 進士(籠統),11.0,8049.0
x14,y14,0,,,,,
x14,y15,0,,,,,
x14,y16,0,,,,,
x14,y17,0,,,,,
x14,y18,0,,,,,
x14,y19,0,,,,,
x14,y20,0,,,,,
x14,y21,0,,,,,
x15,y1,0,,,,,
x15,y2,0,,,,,
x15,y3,0,,,,,
x15,y4,0,,,,,
x15,y5,0,,,,,
x15,y6,0,,,,,
x15,y7,0,,,,,
x15,y8,0,,,,,
x15,y9,40,韓誠,"韓誠: 韓琦之孫, nan, 0 social connections.",,0.0,17804.0
x15,y10,20,馮伸己,"馮伸己: 馮拯之子, nan, 0 social connections.",,0.0,17178.0
x15,y11,-10,尚氏,"尚氏: 周利見之妻子, nan, 1 social connections.",,1.0,5201.0
x15,y12,-20,馮山,"馮山: 馮浩之從父;伯叔父, 科舉: 進士(籠統), 8 social connections.",科舉: 進士(籠統),8.0,3314.0
x15,y13,-40,韓贄,"韓贄: 韓思純之祖父, 科舉: 進士(籠統), 4 social connections.",科舉: 進士(籠統),4.0,638.0
x15,y14,0,,,,,
x15,y15,0,,,,,
x15,y16,0,,,,,
x15,y17,0,,,,,
x15,y18,0,,,,,
x15,y19,0,,,,,
x15,y20,0,,,,,
x15,y21,0,,,,,
x16,y1,0,,,,,
x16,y2,0,,,,,
x16,y3,0,,,,,
x16,y4,0,,,,,
x16,y5,0,,,,,
x16,y6,0,,,,,
x16,y7,0,,,,,
x16,y8,0,,,,,
x16,y9,40,曹復,"曹復: 韓琦之弟之外孫, nan, 0 social connections.",,0.0,45459.0
x16,y10,20,蔡懋,"蔡懋: 馮京之女婿, 恩蔭、蔭補(籠統), 2 social connections.",恩蔭、蔭補(籠統),2.0,8130.0
x16,y11,-10,逢汝舟,"逢汝舟: 逄汝霖之兄弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,618.0
x16,y12,-20,馮某,"馮某: 馮康國之父, nan, 2 social connections.",,2.0,25230.0
x16,y13,0,,,,,
x16,y14,0,,,,,
x16,y15,0,,,,,
x16,y16,0,,,,,
x16,y17,0,,,,,
x16,y18,0,,,,,
x16,y19,0,,,,,
x16,y20,0,,,,,
x16,y21,0,,,,,
x17,y1,0,,,,,
x17,y2,0,,,,,
x17,y3,0,,,,,
x17,y4,0,,,,,
x17,y5,0,,,,,
x17,y6,0,,,,,
x17,y7,0,,,,,
x17,y8,0,,,,,
x17,y9,40,韓元龍,"韓元龍: 韓球之姪孫;從孫, 科舉: 進士(籠統), 2 social connections.",科舉: 進士(籠統),2.0,670.0
x17,y10,20,周必端,"周必端: 周利見之次子, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,3246.0
x17,y11,-10,傅彥明,"傅彥明: 傅燮之從弟, nan, 0 social connections.",,0.0,17895.0
x17,y12,-20,尚佐均,"尚佐均: 周利見之岳父, nan, 0 social connections.",,0.0,12138.0
x17,y13,0,,,,,
x17,y14,0,,,,,
x17,y15,0,,,,,
x17,y16,0,,,,,
x17,y17,0,,,,,
x17,y18,0,,,,,
x17,y19,0,,,,,
x17,y20,0,,,,,
x17,y21,0,,,,,
x18,y1,0,,,,,
x18,y2,0,,,,,
x18,y3,0,,,,,
x18,y4,0,,,,,
x18,y5,0,,,,,
x18,y6,0,,,,,
x18,y7,0,,,,,
x18,y8,0,,,,,
x18,y9,40,韓膺冑,"韓膺冑: 韓忠彥之孫, nan, 0 social connections.",,0.0,7231.0
x18,y10,20,周必正,"周必正: 周利見之三子, 科舉: 進士(籠統), 5 social connections.",科舉: 進士(籠統),5.0,12134.0
x18,y11,-10,富恕,"富恕: 富弼之同族晚輩, nan, 1 social connections.",,1.0,3311.0
x18,y12,-20,逢純熙,"逢純熙: 逄汝霖之族父, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,24914.0
x18,y13,0,,,,,
x18,y14,0,,,,,
x18,y15,0,,,,,
x18,y16,0,,,,,
x18,y17,0,,,,,
x18,y18,0,,,,,
x18,y19,0,,,,,
x18,y20,0,,,,,
x18,y21,0,,,,,
x19,y1,0,,,,,
x19,y2,0,,,,,
x19,y3,0,,,,,
x19,y4,0,,,,,
x19,y5,0,,,,,
x19,y6,0,,,,,
x19,y7,0,,,,,
x19,y8,0,,,,,
x19,y9,40,韓肯冑,"韓肯冑: 韓忠彥之孫, nan, 0 social connections.",,0.0,34116.0
x19,y10,20,周必達,"周必達: 周利見之長子; 第一子, 恩蔭、蔭補(籠統), 0 social connections.",恩蔭、蔭補(籠統),0.0,22862.0
x19,y11,-10,晏氏,"晏氏: 富弼之妻子, nan, 0 social connections.",,0.0,48461.0
x19,y12,-20,傅瑩,"傅瑩: 傅傳正之父, nan, 0 social connections.",,0.0,13406.0
x19,y13,0,,,,,
x19,y14,0,,,,,
x19,y15,0,,,,,
x19,y16,0,,,,,
x19,y17,0,,,,,
x19,y18,0,,,,,
x19,y19,0,,,,,
x19,y20,0,,,,,
x19,y21,0,,,,,
x20,y1,0,,,,,
x20,y2,0,,,,,
x20,y3,0,,,,,
x20,y4,0,,,,,
x20,y5,0,,,,,
x20,y6,0,,,,,
x20,y7,0,,,,,
x20,y8,0,,,,,
x20,y9,40,韓宏冑,"韓宏冑: 韓忠彥之孫, nan, 0 social connections.",,0.0,34118.0
x20,y10,20,馮敏功,"馮敏功: 馮由義之子, nan, 0 social connections.",,0.0,20523.0
x20,y11,-10,韓粹彥,"韓粹彥: 韓忠彥之弟, 科舉: 進士(籠統), 3 social connections.",科舉: 進士(籠統),3.0,656.0
x20,y12,-20,傅傳正,"傅傳正: 傅崧卿之從父;伯叔父, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,622.0
x20,y13,0,,,,,
x20,y14,0,,,,,
x20,y15,0,,,,,
x20,y16,0,,,,,
x20,y17,0,,,,,
x20,y18,0,,,,,
x20,y19,0,,,,,
x20,y20,0,,,,,
x20,y21,0,,,,,
x21,y1,0,,,,,
x21,y2,0,,,,,
x21,y3,0,,,,,
x21,y4,0,,,,,
x21,y5,0,,,,,
x21,y6,0,,,,,
x21,y7,0,,,,,
x21,y8,0,,,,,
x21,y9,40,韓寶冑,"韓寶冑: 韓忠彥之孫, nan, 0 social connections.",,0.0,34120.0
x21,y10,20,符愈,"符愈: 符行中之子, nan, 0 social connections.",,0.0,17219.0
x21,y11,-10,韓端彥,"韓端彥: 韓忠彥之弟, 科舉: 進士(籠統), 0 social connections.",科舉: 進士(籠統),0.0,17801.0
x21,y12,-20,傅立,"傅立: 傅堯俞之父, nan, 1 social connections.",,1.0,3307.0
x21,y13,0,,,,,
x21,y14,0,,,,,
x21,y15,0,,,,,
x21,y16,0,,,,,
x21,y17,0,,,,,
x21,y18,0,,,,,
x21,y19,0,,,,,
x21,y20,0,,,,,
x21,y21,0,,,,,
